Species	Status	Real age	Age	time stored	3856	3400	3276	2923	2854	1901	1746	1636	1539	1457	1307	1154	1076	1027	880	526	401
AG	GR	13	AG	old	12	0.00678	0.09114	0.13242	0.20088	0.14773	0.01125	0.09181	0.23094	0.21015	0.17199	0.14758	0.19271	0.23355	0.26201	0.11518	0.32669	0.29882
AG	GR	13	AG	old	12	0.00483	0.08128	0.11338	0.18471	0.13764	0.01179	0.08462	0.19973	0.17941	0.14079	0.1252	0.16741	0.24819	0.29398	0.13051	0.32424	0.28109
AG	GR	13	AG	old	12	0.0088	0.0779	0.11427	0.20139	0.14671	0.01131	0.1032	0.23845	0.21369	0.16196	0.13692	0.18774	0.23557	0.26159	0.11326	0.32534	0.2914
AG	GR	13	AG	old	12	0.00606	0.07364	0.1169	0.1885	0.13832	0.00938	0.09734	0.22007	0.20375	0.15496	0.12721	0.16688	0.18834	0.18608	0.09295	0.24555	0.21944
AG	GR	13	AG	old	12	0.00706	0.08056	0.11344	0.20672	0.15093	0.00955	0.10542	0.22137	0.20586	0.16703	0.14264	0.18937	0.2323	0.24933	0.11772	0.3238	0.28497
AG	GR	13	AG	old	12	0.00819	0.07684	0.11762	0.18295	0.13358	0.01265	0.08235	0.2575	0.23255	0.16746	0.13978	0.17193	0.212	0.22413	0.10792	0.3079	0.27599
AG	GR	13	AG	old	12	0.00763	0.09098	0.12602	0.18564	0.13813	0.01259	0.08558	0.19136	0.17293	0.14595	0.12885	0.16988	0.21058	0.25246	0.10876	0.2738	0.25021
AG	GR	13	AG	old	12	0.00811	0.09988	0.15027	0.19408	0.14404	0.01326	0.07249	0.28984	0.2745	0.19413	0.17151	0.18657	0.24962	0.27802	0.12775	0.36658	0.31551
AG	GR	13	AG	old	12	0.00467	0.06929	0.10579	0.19801	0.14583	0.01488	0.09042	0.21511	0.20307	0.16467	0.13982	0.16694	0.19217	0.19042	0.10193	0.25541	0.23265
AG	GR	13	AG	old	12	0.00951	0.0917	0.13563	0.21848	0.16262	0.01398	0.09458	0.2651	0.25614	0.19689	0.173	0.20171	0.23778	0.24667	0.12445	0.33322	0.29354
AG	GR	13	AG	old	12	0.00721	0.07276	0.10485	0.15478	0.11857	0.01058	0.06361	0.18848	0.18147	0.13922	0.12377	0.13791	0.17899	0.19861	0.09709	0.24073	0.21799
AG	GR	13	AG	old	12	0.00403	0.04897	0.07358	0.18285	0.13491	0.00907	0.108	0.15604	0.14335	0.13269	0.115	0.15938	0.18099	0.19834	0.09559	0.23939	0.21514
AG	GR	13	AG	old	12	0.00788	0.07718	0.11208	0.18747	0.14048	0.01292	0.07792	0.20189	0.1952	0.15653	0.13719	0.15698	0.20056	0.21127	0.10465	0.2657	0.23988
AG	GR	13	AG	old	12	0.00686	0.07383	0.10422	0.2018	0.14664	0.01115	0.10262	0.19029	0.17147	0.14464	0.12422	0.17955	0.21387	0.24646	0.10615	0.28716	0.26676
AG	GR	13	AG	old	12	0.00153	0.05087	0.07123	0.19909	0.14524	0.00959	0.11818	0.14497	0.13639	0.13506	0.11115	0.17049	0.17378	0.18806	0.09103	0.20293	0.1925
AG	GR	13	AG	old	12	0.00619	0.07351	0.10632	0.19347	0.14239	0.01084	0.09043	0.19915	0.18826	0.15089	0.13438	0.16793	0.21184	0.24639	0.11076	0.29574	0.26523
AG	GR	13	AG	old	12	0.00638	0.06727	0.10088	0.19673	0.14315	0.01192	0.08741	0.20966	0.1949	0.15678	0.13152	0.15767	0.17902	0.16894	0.09707	0.2519	0.22602
AG	GR	13	AG	old	12	0.00436	0.0705	0.10761	0.1699	0.12663	0.01038	0.06793	0.22581	0.21583	0.15901	0.14091	0.15153	0.20155	0.219	0.10363	0.28156	0.25493
AG	GR	13	AG	old	12	0.0048	0.06351	0.09549	0.20914	0.15067	0.00855	0.11059	0.20643	0.19336	0.15715	0.13057	0.174	0.18685	0.1782	0.09405	0.25228	0.22905
AG	GR	13	AG	old	12	0.00695	0.06336	0.09124	0.20128	0.14684	0.00951	0.10492	0.16447	0.1577	0.14293	0.11752	0.15723	0.16047	0.16062	0.08517	0.21652	0.19784
AG	GR	13	AG	old	12	0.00564	0.07982	0.11589	0.20129	0.14919	0.01164	0.08686	0.2188	0.20622	0.16215	0.14362	0.175	0.23323	0.26873	0.1188	0.31552	0.2787
AG	GR	13	AG	old	12	0.00662	0.09109	0.13534	0.19066	0.1389	0.01187	0.07163	0.27172	0.25759	0.17751	0.15462	0.16486	0.21162	0.19952	0.11249	0.31547	0.27548
AG	GR	13	AG	old	12	0.01378	0.06941	0.0938	0.0978	0.07556	0.0131	0.0341	0.16562	0.15627	0.11368	0.10737	0.11235	0.15204	0.17546	0.0851	0.24115	0.2234
AG	GR	13	AG	old	12	0.00626	0.07898	0.11373	0.20626	0.15215	0.01143	0.08931	0.22109	0.21251	0.17321	0.14957	0.17363	0.21264	0.22801	0.1114	0.29478	0.26597
AG	GR	13	AG	old	12	0.01075	0.08779	0.11702	0.22029	0.16314	0.01349	0.12389	0.17831	0.1626	0.15173	0.13319	0.20357	0.22359	0.26417	0.11233	0.28755	0.26352
AG	GR	13	AG	old	12	0.00428	0.10342	0.1481	0.19421	0.14406	0.01052	0.08262	0.23884	0.2146	0.16182	0.14595	0.18727	0.24879	0.30251	0.11991	0.32077	0.29351
AG	GR	13	AG	old	12	0.00695	0.09288	0.12964	0.21027	0.15788	0.0098	0.09621	0.1995	0.1862	0.16946	0.14756	0.1796	0.23011	0.26211	0.112	0.29076	0.26816
AG	GR	13	AG	old	12	0.0065	0.08491	0.1204	0.20702	0.15008	0.01013	0.10408	0.21121	0.20341	0.1649	0.13924	0.18453	0.20769	0.22189	0.10546	0.28105	0.25298
AG	GR	13	AG	old	12	0.00548	0.08053	0.12254	0.21314	0.15845	0.01166	0.10486	0.251	0.22655	0.17506	0.14799	0.18805	0.2472	0.26739	0.11843	0.32027	0.27344
AG	GR	13	AG	old	12	0.00569	0.081	0.11971	0.20277	0.15173	0.01085	0.08718	0.22907	0.2128	0.16584	0.14505	0.17262	0.23513	0.26475	0.11477	0.3093	0.27565
AG	GR	13	AG	old	12	0.00734	0.10587	0.15083	0.19409	0.14389	0.01119	0.0851	0.23546	0.21956	0.17058	0.14857	0.18358	0.22188	0.24646	0.11112	0.29955	0.27711
AG	GR	13	AG	old	12	0.00857	0.09109	0.12745	0.17284	0.12932	0.01271	0.07198	0.21285	0.20017	0.15303	0.13607	0.16061	0.20896	0.23874	0.10767	0.28361	0.25565
AG	GR	13	AG	old	12	0.00513	0.0688	0.1021	0.20412	0.14866	0.01039	0.09266	0.22353	0.2121	0.17005	0.14604	0.17265	0.20089	0.19941	0.10687	0.28851	0.25519
AG	GR	13	AG	old	12	0.00606	0.09469	0.13814	0.19917	0.14672	0.01178	0.07918	0.27827	0.25635	0.18754	0.16297	0.18346	0.24066	0.25205	0.121	0.35373	0.31224
AG	SF	13	AG	old	12	0.00716	0.11977	0.16574	0.20519	0.1501	0.01218	0.09241	0.25203	0.23149	0.17585	0.15576	0.20046	0.26786	0.31715	0.13108	0.38809	0.35125
AG	SF	13	AG	old	12	0.00602	0.13294	0.18855	0.19289	0.1428	0.01213	0.07573	0.29928	0.27527	0.18399	0.16412	0.18818	0.27688	0.3231	0.13076	0.41547	0.38072
AG	SF	13	AG	old	12	0.01046	0.0626	0.08589	0.22471	0.1675	0.01295	0.13508	0.14497	0.14184	0.14513	0.12058	0.17763	0.17672	0.17807	0.09232	0.20398	0.18616
AG	SF	13	AG	old	12	0.00975	0.06895	0.09565	0.22413	0.16613	0.01253	0.11393	0.18092	0.17103	0.15839	0.13435	0.17925	0.19464	0.20332	0.1045	0.25311	0.22736
AG	SF	13	AG	old	12	0.00921	0.09812	0.13169	0.21019	0.15595	0.01308	0.10274	0.19382	0.17524	0.1598	0.14182	0.19582	0.25135	0.30948	0.12002	0.325	0.3011
AG	SF	13	AG	old	12	0.01108	0.1119	0.15959	0.20866	0.15762	0.01465	0.07935	0.25479	0.23727	0.18759	0.16374	0.1887	0.25284	0.28428	0.12611	0.33406	0.30017
AG	SF	13	AG	old	12	0.01038	0.10924	0.15438	0.21036	0.15861	0.01489	0.08352	0.25084	0.22945	0.1852	0.15948	0.18362	0.24101	0.27516	0.12477	0.33	0.29312
AG	SF	13	AG	old	12	0.00831	0.15417	0.2049	0.20398	0.15727	0.01323	0.08628	0.21084	0.1864	0.16752	0.15272	0.19828	0.29949	0.37402	0.13344	0.36407	0.33206
AG	SF	13	AG	old	12	0.00689	0.08001	0.11802	0.20008	0.14704	0.01234	0.09603	0.22897	0.21258	0.16452	0.14145	0.1849	0.23592	0.26833	0.11882	0.3268	0.2954
AG	SF	13	AG	old	12	0.00468	0.0586	0.07694	0.16943	0.12608	0.00967	0.08882	0.12944	0.12072	0.11927	0.10409	0.14332	0.17038	0.19181	0.0867	0.19808	0.18852
AG	SF	13	AG	old	12	0.00825	0.08689	0.12311	0.18126	0.13348	0.01228	0.09078	0.20955	0.1958	0.15466	0.133	0.17033	0.2112	0.23728	0.10895	0.29898	0.26944
AG	SF	13	AG	old	12	0.00628	0.05816	0.08121	0.17677	0.13149	0.01155	0.08756	0.15968	0.15231	0.13709	0.11589	0.14762	0.16249	0.1692	0.08983	0.21163	0.19781
AG	SF	13	AG	old	12	0.00622	0.08499	0.12245	0.21223	0.15703	0.01264	0.09904	0.24079	0.22553	0.17804	0.15358	0.18799	0.2492	0.2777	0.12426	0.348	0.3149
AG	SF	13	AG	old	12	0.00849	0.08283	0.11122	0.19589	0.14545	0.01279	0.08896	0.18006	0.16653	0.14568	0.12902	0.16536	0.21783	0.25748	0.11135	0.29184	0.27151
AG	SF	13	AG	old	12	0.00848	0.08865	0.11864	0.21155	0.15587	0.01206	0.09493	0.20634	0.19738	0.1617	0.14167	0.17944	0.22823	0.25593	0.11589	0.30093	0.2809
AG	SF	13	AG	old	12	0.0074	0.1134	0.16499	0.20302	0.15016	0.01362	0.08339	0.29367	0.27273	0.18981	0.16787	0.19903	0.28173	0.32797	0.13651	0.40296	0.35811
AG	SF	13	AG	old	12	0.00614	0.07416	0.10426	0.20997	0.15174	0.01132	0.10634	0.2162	0.20502	0.16232	0.13783	0.18569	0.21798	0.23457	0.11093	0.3086	0.28588
AG	SF	13	AG	old	12	0.00828	0.07722	0.10666	0.18814	0.14075	0.01388	0.07754	0.21026	0.19658	0.16276	0.14007	0.15871	0.20108	0.21321	0.10891	0.27865	0.25633
AG	SF	13	AG	old	12	0.01429	0.07129	0.09586	0.1786	0.13628	0.01722	0.07795	0.16716	0.15861	0.1348	0.11696	0.13861	0.16698	0.17429	0.09533	0.2176	0.2043
AG	SF	13	AG	old	12	0.00912	0.10158	0.14089	0.21129	0.15927	0.01637	0.08886	0.23315	0.21537	0.17837	0.15368	0.18	0.22566	0.24365	0.11847	0.29844	0.27327
AG	SF	13	AG	old	12	0.00703	0.06948	0.09189	0.18547	0.1384	0.01244	0.08819	0.17252	0.15733	0.1424	0.12283	0.15685	0.19883	0.22603	0.10372	0.25829	0.24733
AG	SF	13	AG	old	12	0.01008	0.08093	0.1086	0.17545	0.13309	0.01404	0.06658	0.2023	0.19703	0.15876	0.13819	0.15311	0.19223	0.20061	0.10655	0.2727	0.25098
AG	SF	13	AG	old	12	0.00865	0.09683	0.1381	0.17227	0.12825	0.01374	0.05984	0.24875	0.23761	0.16172	0.14258	0.14871	0.19781	0.19917	0.10802	0.30131	0.27683
AG	SF	13	AG	old	12	0.00661	0.11156	0.16143	0.20567	0.15112	0.01169	0.09002	0.27631	0.25783	0.18221	0.16217	0.19219	0.2701	0.31486	0.12736	0.38761	0.35012
AG	SF	13	AG	old	12	0.00863	0.10886	0.15019	0.21822	0.16123	0.01414	0.08663	0.2443	0.22658	0.17967	0.15316	0.17967	0.22681	0.23908	0.1174	0.32441	0.29617
AG	SF	13	AG	old	12	0.00562	0.10492	0.14194	0.15302	0.11505	0.00992	0.06858	0.16203	0.14748	0.11773	0.10314	0.12964	0.17407	0.20148	0.08464	0.2231	0.20398
AG	SF	13	AG	old	12	0.00854	0.11967	0.16256	0.21129	0.15731	0.01444	0.08257	0.26398	0.23977	0.18629	0.1608	0.18936	0.25207	0.27988	0.12771	0.36508	0.33064
AG	BF	14	AG	old	9	0.00709	0.05665	0.08962	0.1935	0.13896	0.01077	0.10114	0.23173	0.22191	0.16038	0.1361	0.16884	0.17047	0.15371	0.0935	0.25872	0.23468
AG	BF	14	AG	old	9	0.00933	0.08212	0.13844	0.17559	0.12801	0.01249	0.07314	0.29158	0.27764	0.18129	0.15375	0.16203	0.16142	0.13801	0.09343	0.27926	0.25061
AG	BF	14	AG	old	9	0.00415	0.06947	0.10682	0.20815	0.15286	0.01019	0.10526	0.22998	0.21994	0.17312	0.15228	0.18692	0.19554	0.19196	0.10302	0.27703	0.23927
AG	BF	14	AG	old	9	0.00557	0.06093	0.09729	0.2109	0.1536	0.01095	0.10935	0.24012	0.22248	0.17431	0.14762	0.18453	0.19488	0.18152	0.10407	0.28575	0.25043
AG	BF	14	AG	old	9	0.00205	0.07771	0.12459	0.20594	0.15007	0.00922	0.09745	0.26303	0.23465	0.17352	0.14717	0.19127	0.22118	0.22031	0.10791	0.29437	0.25665
AG	BF	14	AG	old	9	0.00205	0.07771	0.12459	0.20594	0.15007	0.00922	0.09745	0.26303	0.23465	0.17352	0.14717	0.19127	0.22118	0.22031	0.10791	0.29437	0.25665
AG	BF	14	AG	old	9	0.01175	0.08416	0.13994	0.13863	0.10161	0.01628	0.03679	0.28422	0.25374	0.15702	0.13924	0.12806	0.12945	0.11029	0.07868	0.23709	0.21757
AG	BF	14	AG	old	9	0.00757	0.0612	0.098	0.14483	0.10974	0.01343	0.05318	0.21617	0.20834	0.14599	0.12996	0.13152	0.15959	0.15029	0.09089	0.23184	0.20337
AG	BF	14	AG	old	9	0.01567	0.08516	0.13391	0.14813	0.11253	0.01708	0.03924	0.27268	0.25066	0.16641	0.14611	0.13394	0.16065	0.14558	0.09006	0.24932	0.2223
AG	BF	14	AG	old	9	0.0082	0.07877	0.12153	0.21366	0.15725	0.01158	0.09668	0.2487	0.23623	0.18709	0.15746	0.18625	0.21082	0.20445	0.11157	0.29204	0.2558
AG	BF	14	AG	old	9	0.00477	0.06315	0.0916	0.16696	0.12465	0.00905	0.08737	0.15258	0.14604	0.12468	0.10858	0.13956	0.15448	0.16404	0.08425	0.2005	0.17983
AG	BF	14	AG	old	9	0.00843	0.05084	0.07251	0.13596	0.10342	0.01074	0.06064	0.1614	0.15768	0.1257	0.11192	0.12568	0.14587	0.14721	0.08379	0.20672	0.18193
AG	BF	14	AG	old	9	0.01247	0.05453	0.08049	0.09243	0.07263	0.01301	0.02914	0.16798	0.16729	0.11701	0.10913	0.10232	0.11807	0.11521	0.0725	0.1957	0.1775
AG	BF	14	AG	old	9	0.00805	0.06652	0.10123	0.17598	0.13044	0.00982	0.09056	0.18407	0.17794	0.14201	0.11814	0.15032	0.15784	0.15615	0.08514	0.21079	0.194
AG	BF	14	AG	old	9	0.01816	0.0651	0.10173	0.15508	0.11727	0.01721	0.06448	0.23599	0.23177	0.15668	0.13956	0.13992	0.13599	0.11807	0.08143	0.22871	0.20524
AG	BF	14	AG	old	9	0.00689	0.04186	0.06399	0.15795	0.1166	0.0121	0.09263	0.17247	0.16051	0.1253	0.10722	0.14098	0.15344	0.14932	0.08523	0.2062	0.18495
AG	BF	14	AG	old	9	0.00869	0.05817	0.09107	0.1578	0.11964	0.0148	0.06773	0.22746	0.2186	0.15559	0.13747	0.14542	0.169	0.15039	0.09977	0.25581	0.22249
AG	BF	14	AG	old	9	0.01105	0.08011	0.11681	0.18341	0.13967	0.01605	0.07052	0.20877	0.19917	0.16197	0.13875	0.14747	0.17682	0.17486	0.1025	0.2398	0.20908
AG	BF	14	AG	old	9	0.00509	0.05457	0.0804	0.1204	0.08995	0.0073	0.05851	0.14133	0.13739	0.10698	0.09264	0.10742	0.12268	0.12392	0.06719	0.16438	0.14606
AG	BF	14	AG	old	9	0.00832	0.07494	0.11002	0.2035	0.15004	0.01058	0.09809	0.21722	0.20674	0.17153	0.14453	0.17244	0.18336	0.1755	0.09774	0.26568	0.23616
AG	BF	14	AG	old	9	0.00703	0.06343	0.09132	0.17447	0.1298	0.0115	0.07357	0.1854	0.18117	0.14593	0.12691	0.14369	0.16805	0.16669	0.09531	0.24526	0.21926
AG	BF	14	AG	old	9	0.01273	0.06623	0.10919	0.12967	0.09846	0.01556	0.0486	0.24038	0.22651	0.14911	0.13285	0.12897	0.13625	0.119	0.08072	0.22969	0.21008
AG	BF	14	AG	old	9	0.00622	0.06107	0.09175	0.1847	0.13651	0.00972	0.09293	0.19825	0.18897	0.15534	0.13217	0.16765	0.19552	0.20791	0.10026	0.26546	0.2366
AG	BF	14	AG	old	9	0.00768	0.05714	0.08688	0.21111	0.15339	0.01166	0.11432	0.19674	0.18739	0.16009	0.1331	0.17324	0.17406	0.16165	0.09639	0.25132	0.22338
AG	BF	14	AG	old	9	0.00686	0.07085	0.10495	0.20746	0.15119	0.00997	0.10387	0.20694	0.20083	0.1666	0.14028	0.175	0.18764	0.18375	0.10059	0.26525	0.2368
AG	BF	14	AG	old	9	0.00537	0.05657	0.0908	0.21195	0.15323	0.00895	0.12157	0.20962	0.19903	0.16068	0.13166	0.17878	0.17127	0.15366	0.08981	0.24297	0.21728
AG	BF	14	AG	old	9	0.00766	0.07565	0.11825	0.19525	0.14294	0.01294	0.09045	0.24945	0.23611	0.17887	0.15274	0.17444	0.18229	0.16834	0.09977	0.27706	0.24692
AG	BF	14	AG	old	9	0.00588	0.04527	0.071	0.1561	0.11577	0.01046	0.08163	0.17267	0.16776	0.13106	0.11392	0.13429	0.13199	0.11807	0.0764	0.19704	0.17787
AG	BF	14	AG	old	9	0.00585	0.05788	0.08673	0.17018	0.12438	0.00928	0.08579	0.19195	0.18157	0.13855	0.11998	0.14712	0.16418	0.16504	0.09021	0.23515	0.20804
AG	BF	14	AG	old	9	0.00696	0.07561	0.11012	0.2109	0.15464	0.01058	0.09905	0.23678	0.22239	0.18688	0.1585	0.18622	0.19698	0.18863	0.10676	0.29437	0.2586
AG	BF	14	AG	old	9	0.00367	0.05204	0.08253	0.15085	0.10897	0.00915	0.08114	0.18146	0.16771	0.12479	0.1064	0.13115	0.12391	0.10705	0.07079	0.18965	0.17732
AG	BF	14	AG	old	9	0.00566	0.08348	0.13638	0.19486	0.14398	0.00976	0.08817	0.25963	0.25	0.17656	0.15079	0.17204	0.18064	0.16811	0.09606	0.27547	0.24296
AG	BF	14	AG	old	9	0.00664	0.07779	0.12036	0.1763	0.13046	0.01154	0.07326	0.25495	0.24782	0.17484	0.15496	0.16369	0.18278	0.17308	0.09973	0.28729	0.25115
AG	BF	14	AG	old	9	0.00393	0.07859	0.12607	0.18405	0.13727	0.01312	0.07506	0.26108	0.24629	0.17836	0.15466	0.16491	0.18365	0.1629	0.10139	0.27775	0.24673
AG	BF	14	AG	old	9	0.00325	0.07256	0.11392	0.19556	0.14317	0.00875	0.09776	0.20652	0.19746	0.15543	0.13201	0.16404	0.16109	0.14785	0.08585	0.22985	0.2054
AG	BF	14	AG	old	9	0.00758	0.05748	0.08578	0.17954	0.13279	0.01044	0.09583	0.17358	0.17234	0.14403	0.12164	0.15199	0.15506	0.15218	0.08637	0.21412	0.19224
AG	SF	14	AG	old	10	0.00766	0.11358	0.16088	0.19827	0.14702	0.01163	0.08329	0.26659	0.24446	0.18234	0.1621	0.20004	0.27629	0.32319	0.13765	0.3958	0.35679
AG	SF	14	AG	old	10	0.00924	0.11108	0.15742	0.18599	0.13983	0.01307	0.0582	0.2949	0.27108	0.1917	0.17032	0.18405	0.26556	0.30073	0.13555	0.4023	0.37178
AG	SF	14	AG	old	10	0.00699	0.07334	0.10623	0.2036	0.14771	0.00957	0.10715	0.19569	0.18129	0.15104	0.12702	0.18605	0.20891	0.24119	0.1016	0.27905	0.25464
AG	SF	14	AG	old	10	0.00757	0.06727	0.09684	0.20991	0.15309	0.01008	0.11219	0.19302	0.18679	0.16162	0.13351	0.1803	0.19152	0.19666	0.10118	0.25725	0.23339
AG	SF	14	AG	old	10	0.00721	0.07574	0.11165	0.21477	0.15578	0.00924	0.11378	0.21444	0.19893	0.1639	0.13549	0.18614	0.21166	0.22771	0.10512	0.29413	0.26593
AG	SF	14	AG	old	10	0.00791	0.07456	0.10662	0.18083	0.13268	0.01092	0.08552	0.21537	0.20348	0.15596	0.13465	0.16881	0.20317	0.22317	0.10399	0.2851	0.26062
AG	SF	14	AG	old	10	0.007	0.10207	0.14963	0.20878	0.15208	0.00999	0.089	0.28348	0.26599	0.18978	0.16357	0.19342	0.24794	0.26696	0.12247	0.36675	0.32563
AG	SF	14	AG	old	10	0.00775	0.09036	0.12731	0.1845	0.13375	0.01039	0.08526	0.24534	0.23499	0.17275	0.15015	0.18433	0.22639	0.25615	0.11675	0.33582	0.30227
AG	SF	14	AG	old	10	0.00796	0.06969	0.09719	0.17728	0.13074	0.01205	0.08798	0.18037	0.16259	0.13674	0.12109	0.16483	0.21193	0.25196	0.11099	0.28247	0.25877
AG	SF	14	AG	old	10	0.0094	0.06128	0.08629	0.15835	0.11899	0.01176	0.07354	0.17675	0.17249	0.13921	0.12016	0.14361	0.16532	0.17685	0.09272	0.2358	0.21621
AG	SF	14	AG	old	10	0.00851	0.07784	0.11003	0.1597	0.11913	0.01126	0.06792	0.22464	0.21545	0.15963	0.14004	0.16244	0.20048	0.2141	0.10497	0.28621	0.2585
AG	SF	14	AG	old	10	0.0103	0.08928	0.1238	0.21717	0.16022	0.01132	0.10533	0.22847	0.21713	0.18384	0.15335	0.18986	0.21026	0.21174	0.11139	0.31223	0.2851
AG	SF	14	AG	old	10	0.00907	0.07449	0.10381	0.17069	0.12533	0.01145	0.0799	0.18385	0.17542	0.13785	0.11683	0.14298	0.16665	0.17487	0.08997	0.22877	0.2087
AG	SF	14	AG	old	10	0.00742	0.08935	0.1275	0.18454	0.13695	0.01062	0.08513	0.22696	0.20945	0.1624	0.1429	0.17943	0.23416	0.27347	0.11829	0.32039	0.28989
AG	SF	14	AG	old	10	0.00589	0.10445	0.14965	0.18457	0.13556	0.01022	0.0793	0.24555	0.22254	0.15963	0.14291	0.18284	0.24551	0.2963	0.11875	0.34219	0.31811
AG	SF	14	AG	old	10	0.00902	0.10486	0.14682	0.20574	0.15175	0.01159	0.09154	0.23621	0.22484	0.17987	0.15066	0.18055	0.20995	0.21381	0.11298	0.29924	0.27632
AG	SF	14	AG	old	10	0.00588	0.11056	0.14528	0.20332	0.14529	0.00924	0.10464	0.18124	0.14897	0.14443	0.12923	0.21673	0.27905	0.37904	0.12261	0.3805	0.3554
AG	SF	14	AG	old	10	0.00908	0.07126	0.10026	0.18204	0.13469	0.01333	0.08035	0.20333	0.19478	0.15097	0.13252	0.16241	0.21135	0.24077	0.11086	0.30196	0.27636
AG	SF	14	AG	old	10	0.0089	0.09356	0.13484	0.20436	0.15012	0.01187	0.0841	0.26338	0.25358	0.18849	0.1617	0.1877	0.23486	0.25618	0.12211	0.35514	0.32338
AG	SF	14	AG	old	10	0.00908	0.09002	0.12757	0.21424	0.15885	0.01195	0.09078	0.26563	0.24761	0.19728	0.16787	0.19023	0.23885	0.24257	0.12476	0.35705	0.32371
AG	SF	14	AG	old	10	0.00693	0.05817	0.08426	0.21253	0.15308	0.00914	0.1098	0.21139	0.20601	0.16798	0.14034	0.18014	0.20354	0.20445	0.10537	0.30724	0.28185
AG	SF	14	AG	old	10	0.00856	0.12876	0.18525	0.19985	0.14824	0.01165	0.07361	0.304	0.27473	0.19603	0.17209	0.20103	0.26771	0.30571	0.13108	0.39567	0.36337
AG	SF	14	AG	old	10	0.00624	0.08047	0.11427	0.20407	0.14686	0.00834	0.10515	0.2082	0.20102	0.16211	0.13377	0.1816	0.18973	0.20384	0.09877	0.27066	0.25601
AG	SF	14	AG	old	10	0.00685	0.10866	0.15064	0.20122	0.14582	0.00986	0.09003	0.26598	0.23958	0.18147	0.1539	0.2028	0.24501	0.28066	0.12354	0.36184	0.33465
AG	SF	14	AG	old	10	0.00715	0.09338	0.13663	0.20436	0.14898	0.01089	0.08408	0.27309	0.25684	0.18565	0.16243	0.18704	0.24653	0.27099	0.124	0.37189	0.34017
AG	SF	14	AG	old	10	0.00782	0.06403	0.08935	0.19852	0.14398	0.01032	0.11156	0.17655	0.17181	0.14813	0.12308	0.17121	0.18225	0.18956	0.0965	0.24366	0.22798
AG	SF	14	AG	old	10	0.00453	0.06148	0.08219	0.12325	0.09342	0.00759	0.0645	0.14461	0.13656	0.10715	0.09557	0.12548	0.15343	0.1725	0.0801	0.20029	0.19007
AG	SF	14	AG	old	10	0.00684	0.05252	0.07022	0.2099	0.15176	0.00835	0.11636	0.13571	0.13202	0.13486	0.10862	0.16069	0.15955	0.16112	0.08423	0.18804	0.17961
AG	SF	14	AG	old	10	0.00643	0.0785	0.11057	0.20915	0.15138	0.00912	0.10165	0.21567	0.20218	0.16222	0.13747	0.18543	0.22465	0.25454	0.10989	0.32564	0.3012
AG	SF	14	AG	old	10	0.00716	0.08802	0.12808	0.20521	0.14847	0.01008	0.08464	0.25529	0.24369	0.17848	0.14952	0.17702	0.21381	0.21684	0.1103	0.31978	0.29529
AG	SF	14	AG	old	10	0.00797	0.10365	0.14745	0.20012	0.14716	0.01105	0.08643	0.26028	0.23782	0.17638	0.15409	0.18993	0.24579	0.28244	0.125	0.358	0.32688
AG	SF	14	AG	old	10	0.00671	0.07773	0.1132	0.20125	0.14701	0.00963	0.09116	0.23897	0.22606	0.1724	0.15016	0.18097	0.22989	0.25373	0.11489	0.33107	0.29957
AG	SF	14	AG	old	10	0.00866	0.10013	0.14015	0.19092	0.14098	0.01181	0.0856	0.22257	0.20245	0.15533	0.13617	0.17604	0.22978	0.26577	0.11698	0.31609	0.29564
AG	SF	14	AG	old	10	0.00829	0.1052	0.14591	0.20036	0.14671	0.01151	0.09636	0.24013	0.21324	0.16649	0.14389	0.19406	0.2554	0.29112	0.1302	0.3635	0.33384
AG	SF	14	AG	old	10	0.00617	0.05622	0.07934	0.15584	0.11398	0.00902	0.07904	0.17924	0.16994	0.1364	0.11581	0.1466	0.1708	0.18337	0.09	0.23953	0.22839
AG	SF	14	AG	old	10	0.00753	0.10546	0.14863	0.19942	0.14695	0.01085	0.0861	0.24729	0.226	0.1743	0.15159	0.1879	0.23775	0.27466	0.11942	0.34604	0.32169
AG	SF	14	AG	old	10	0.00613	0.12583	0.17649	0.19374	0.14404	0.01037	0.07464	0.27561	0.2428	0.17516	0.15939	0.2005	0.30062	0.37273	0.13818	0.42529	0.38801
AG	SF	14	AG	old	10	0.00769	0.08644	0.11908	0.17043	0.12476	0.00984	0.0604	0.18458	0.17318	0.13675	0.1153	0.1337	0.15863	0.17193	0.08692	0.22448	0.2135
AG	SF	14	AG	old	10	0.00898	0.09817	0.14081	0.21378	0.15655	0.0106	0.09434	0.24447	0.23179	0.18201	0.15081	0.18164	0.21273	0.21673	0.11152	0.31345	0.29123
AG	SF	14	AG	old	10	0.00733	0.0981	0.13575	0.20057	0.14687	0.01047	0.09057	0.24371	0.23143	0.17579	0.15114	0.18806	0.21804	0.23782	0.11321	0.32738	0.30426
AG	SF	14	AG	old	10	0.0098	0.12218	0.17294	0.20345	0.15148	0.01269	0.07341	0.30869	0.29303	0.2126	0.18519	0.19732	0.26086	0.27865	0.13637	0.41043	0.36592
AG	SF	14	AG	old	10	0.00677	0.07971	0.11428	0.19111	0.13988	0.00948	0.09374	0.19914	0.1825	0.14328	0.12388	0.16591	0.20708	0.23001	0.10686	0.28237	0.26017
